"GEO_ID","NAME","B25063_001E","B25063_001M","B25063_002E","B25063_002M","B25063_003E","B25063_003M","B25063_004E","B25063_004M","B25063_005E","B25063_005M","B25063_006E","B25063_006M","B25063_007E","B25063_007M","B25063_008E","B25063_008M","B25063_009E","B25063_009M","B25063_010E","B25063_010M","B25063_011E","B25063_011M","B25063_012E","B25063_012M","B25063_013E","B25063_013M","B25063_014E","B25063_014M","B25063_015E","B25063_015M","B25063_016E","B25063_016M","B25063_017E","B25063_017M","B25063_018E","B25063_018M","B25063_019E","B25063_019M","B25063_020E","B25063_020M","B25063_021E","B25063_021M","B25063_022E","B25063_022M","B25063_023E","B25063_023M","B25063_024E","B25063_024M","B25063_025E","B25063_025M","B25063_026E","B25063_026M","B25063_027E","B25063_027M"
"1500000US360810033001","Block Group 1, Census Tract 33, Queens County, New York","510","84","455","82","0","11","0","11","0","11","0","11","0","11","8","12","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","5","7","9","12","0","11","0","11","45","42","110","52","116","46","120","46","42","26","55","61"
"1500000US360810033002","Block Group 2, Census Tract 33, Queens County, New York","128","52","128","52","0","11","0","11","0","11","0","11","12","12","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","17","24","10","16","0","11","0","11","0","11","53","44","10","16","26","36","0","11","0","11","0","11"
"1500000US360810033003","Block Group 3, Census Tract 33, Queens County, New York","372","70","357","71","0","11","0","11","10","10","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","5","11","46","71","5","7","9","12","33","32","68","40","117","53","25","27","39","27","0","11","0","11","15","17"
"1500000US360810033004","Block Group 4, Census Tract 33, Queens County, New York","100","44","100","44","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","2","11","24","22","52","33","22","19","0","11","0","11","0","11","0","11"
"1500000US360810085001","Block Group 1, Census Tract 85, Queens County, New York","294","81","294","81","0","11","0","11","0","11","0","11","0","11","8","14","0","11","0","11","0","11","0","11","0","11","0","11","0","11","14","22","0","11","19","23","7","11","13","21","83","45","54","37","49","38","5","8","21","22","21","31","0","11"
"1500000US360810123011","Block Group 1, Census Tract 123.01, Queens County, New York","262","86","254","86","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","25","39","0","11","0","11","0","11","40","44","31","21","92","54","40","41","26","24","0","11","0","11","8","12"
"1500000US360810123012","Block Group 2, Census Tract 123.01, Queens County, New York","196","84","196","84","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","5","15","0","11","0","11","0","11","0","11","20","19","47","53","7","13","39","43","33","41","41","22","0","11","4","10","0","11"
"1500000US360810123013","Block Group 3, Census Tract 123.01, Queens County, New York","213","87","205","88","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","61","50","101","71","36","42","7","11","0","11","0","11","8","13"
"1500000US360811163005","Block Group 5, Census Tract 1163, Queens County, New York","599","145","568","142","0","11","0","11","0","11","0","11","20","33","0","11","0","11","0","11","0","11","0","11","0","11","18","28","0","11","0","11","26","41","0","11","42","50","76","72","128","91","184","108","36","43","0","11","38","61","0","11","31","50"
"1500000US360811161002","Block Group 2, Census Tract 1161, Queens County, New York","628","112","596","111","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","29","37","0","11","20","24","13","16","0","11","22","29","47","44","118","70","77","51","241","91","29","24","0","11","0","11","0","11","32","40"
"1500000US360811163004","Block Group 4, Census Tract 1163, Queens County, New York","355","99","322","103","0","11","0","11","0","11","0","11","13","21","0","11","0","11","0","11","27","44","0","11","0","11","0","11","0","11","0","11","0","11","28","45","0","11","20","37","76","39","142","82","16","29","0","11","0","11","0","11","33","48"
"1500000US360810916010","Block Group 0, Census Tract 916.01, Queens County, New York","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US360810916014","Block Group 4, Census Tract 916.01, Queens County, New York","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US360810916020","Block Group 0, Census Tract 916.02, Queens County, New York","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US360810918000","Block Group 0, Census Tract 918, Queens County, New York","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US360810919000","Block Group 0, Census Tract 919, Queens County, New York","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US360810922000","Block Group 0, Census Tract 922, Queens County, New York","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US360810665012","Block Group 2, Census Tract 665.01, Queens County, New York","104","61","104","61","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","11","16","0","11","0","11","10","16","72","58","0","11","11","18","0","11","0","11","0","11"
"1500000US360810717013","Block Group 3, Census Tract 717.01, Queens County, New York","252","137","216","128","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","14","22","41","65","0","11","0","11","0","11","0","11","0","11","0","11","13","21","133","110","15","23","0","11","0","11","0","11","0","11","36","45"
"1500000US360810446012","Block Group 2, Census Tract 446.01, Queens County, New York","710","104","690","107","0","11","0","11","0","11","28","28","27","44","23","38","22","20","23","28","22","28","0","11","0","11","0","11","53","46","0","11","0","11","10","16","60","57","176","75","79","42","133","73","34","44","0","11","0","11","0","11","20","31"
"1500000US360810928000","Block Group 0, Census Tract 928, Queens County, New York","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US360810929000","Block Group 0, Census Tract 929, Queens County, New York","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US360810938000","Block Group 0, Census Tract 938, Queens County, New York","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US360810938003","Block Group 3, Census Tract 938, Queens County, New York","283","132","192","116","0","11","0","11","0","11","21","32","20","32","0","11","0","11","0","11","0","11","0","11","0","11","0","11","41","64","0","11","0","11","0","11","0","11","91","90","19","29","0","11","0","11","0","11","0","11","0","11","91","94"
"1500000US360810939000","Block Group 0, Census Tract 939, Queens County, New York","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US360810942010","Block Group 0, Census Tract 942.01, Queens County, New York","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US360810942020","Block Group 0, Census Tract 942.02, Queens County, New York","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US360810238003","Block Group 3, Census Tract 238, Queens County, New York","720","91","690","96","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","8","13","0","11","0","11","0","11","8","12","0","11","17","26","28","25","88","68","181","79","139","61","221","79","0","11","0","11","0","11","0","11","30","48"
"1500000US360811385014","Block Group 4, Census Tract 1385.01, Queens County, New York","299","78","291","80","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","22","36","0","11","0","11","0","11","0","11","0","11","0","11","0","11","29","36","0","11","86","50","122","63","25","34","7","12","0","11","8","12"
"1500000US360811385021","Block Group 1, Census Tract 1385.02, Queens County, New York","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US360810607011","Block Group 1, Census Tract 607.01, Queens County, New York","13","20","13","20","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","13","20","0","11","0","11","0","11","0","11","0","11"
"1500000US360810455002","Block Group 2, Census Tract 455, Queens County, New York","896","243","896","243","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","27","44","0","11","84","85","288","172","406","210","91","86","0","11","0","11","0","11","0","11"
"1500000US360810455003","Block Group 3, Census Tract 455, Queens County, New York","1004","255","1004","255","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","163","104","136","140","150","109","306","172","249","204","0","11","0","11","0","11","0","11"
"1500000US360810455004","Block Group 4, Census Tract 455, Queens County, New York","747","249","747","249","0","11","36","60","0","11","36","60","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","190","104","283","194","202","176","0","11","0","11","0","11","0","11","0","11"
"1500000US360810455005","Block Group 5, Census Tract 455, Queens County, New York","1083","274","1083","274","0","11","0","11","0","11","0","11","53","86","0","11","0","11","0","11","28","46","0","11","0","11","0","11","0","11","111","174","0","11","45","72","30","49","215","153","32","50","541","230","28","54","0","11","0","11","0","11","0","11"
"1500000US360810455006","Block Group 6, Census Tract 455, Queens County, New York","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US360810664007","Block Group 7, Census Tract 664, Queens County, New York","336","145","336","145","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","76","85","84","80","140","103","36","46","0","11","0","11","0","11","0","11"
"1500000US360810664008","Block Group 8, Census Tract 664, Queens County, New York","165","88","165","88","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","14","23","0","11","119","81","32","37","0","11","0","11","0","11","0","11"
"1500000US360810460003","Block Group 3, Census Tract 460, Queens County, New York","512","118","502","118","0","11","28","43","0","11","0","11","56","42","8","12","0","11","10","15","10","15","10","14","0","11","0","11","26","41","0","11","21","34","0","11","32","40","76","58","128","70","88","64","9","15","0","11","0","11","0","11","10","15"
"1500000US360810853002","Block Group 2, Census Tract 853, Queens County, New York","277","106","249","100","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","49","58","33","46","0","11","23","35","144","88","0","11","0","11","0","11","0","11","28","33"
"1500000US360810853003","Block Group 3, Census Tract 853, Queens County, New York","175","104","175","104","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","16","25","0","11","0","11","0","11","0","11","0","11","65","73","0","11","0","11","0","11","29","34","65","67","0","11","0","11","0","11","0","11"
"1500000US360810853004","Block Group 4, Census Tract 853, Queens County, New York","287","119","287","119","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","13","22","0","11","0","11","0","11","36","58","0","11","0","11","0","11","30","33","50","60","104","97","54","65","0","11","0","11","0","11","0","11"
"1500000US360810855003","Block Group 3, Census Tract 855, Queens County, New York","542","175","516","174","0","11","0","11","0","11","0","11","0","11","15","24","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","35","41","159","128","217","129","90","94","0","11","0","11","0","11","0","11","26","26"
"1500000US360810855004","Block Group 4, Census Tract 855, Queens County, New York","516","135","516","135","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","14","23","33","37","0","11","0","11","16","26","0","11","14","22","161","87","156","110","76","61","46","42","0","11","0","11","0","11","0","11"
"1500000US360810857003","Block Group 3, Census Tract 857, Queens County, New York","589","119","572","120","0","11","0","11","0","11","0","11","0","11","9","14","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","39","48","61","41","243","100","187","73","33","38","0","11","0","11","0","11","17","28"
"1500000US360810863003","Block Group 3, Census Tract 863, Queens County, New York","644","167","644","167","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","39","62","49","62","76","52","154","104","312","158","14","23","0","11","0","11","0","11","0","11"
"1500000US360810863004","Block Group 4, Census Tract 863, Queens County, New York","362","132","356","132","0","11","0","11","0","11","52","67","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","18","29","0","11","21","36","18","29","12","19","26","29","151","99","58","67","0","11","0","11","0","11","0","11","6","11"
"1500000US360810383020","Block Group 0, Census Tract 383.02, Queens County, New York","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US360810383021","Block Group 1, Census Tract 383.02, Queens County, New York","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US360810437011","Block Group 1, Census Tract 437.01, Queens County, New York","335","81","335","81","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","15","23","14","22","92","50","58","41","132","65","24","24","0","11","0","11","0","11","0","11"
"1500000US360810437012","Block Group 2, Census Tract 437.01, Queens County, New York","246","61","246","61","0","11","0","11","0","11","10","20","10","15","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","12","18","0","11","32","26","87","41","58","40","37","35","0","11","0","11","0","11","0","11"
"1500000US360810437021","Block Group 1, Census Tract 437.02, Queens County, New York","343","167","343","167","0","11","0","11","0","11","0","11","0","11","0","11","30","52","0","11","0","11","0","11","0","11","56","89","0","11","0","11","0","11","91","96","0","11","23","39","0","11","74","74","69","65","0","11","0","11","0","11","0","11"
"1500000US360810075003","Block Group 3, Census Tract 75, Queens County, New York","330","103","330","103","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","7","14","53","43","161","85","109","94","0","11","0","11","0","11","0","11"
"1500000US360810437022","Block Group 2, Census Tract 437.02, Queens County, New York","482","180","464","173","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","49","78","83","86","85","86","247","153","0","11","0","11","0","11","0","11","18","33"
"1500000US360810437023","Block Group 3, Census Tract 437.02, Queens County, New York","515","170","466","165","0","11","0","11","0","11","16","26","25","42","0","11","0","11","0","11","0","11","51","69","0","11","0","11","33","61","0","11","0","11","18","29","33","55","39","50","61","79","88","61","102","111","0","11","0","11","0","11","49","76"
"1500000US360810443011","Block Group 1, Census Tract 443.01, Queens County, New York","542","124","542","124","0","11","0","11","8","13","74","57","17","19","87","63","39","40","44","49","10","17","0","11","0","11","11","17","34","40","0","11","8","13","25","41","0","11","43","41","79","55","37","39","26","42","0","11","0","11","0","11","0","11"
"1500000US360811032012","Block Group 2, Census Tract 1032.01, Queens County, New York","303","113","303","113","0","11","0","11","0","11","12","18","0","11","0","11","0","11","18","30","0","11","32","50","0","11","0","11","0","11","20","32","28","46","11","17","11","16","3","8","29","38","139","91","0","11","0","11","0","11","0","11","0","11"
"1500000US360810987000","Block Group 0, Census Tract 987, Queens County, New York","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US360810407005","Block Group 5, Census Tract 407, Queens County, New York","447","85","439","87","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","19","31","0","11","0","11","0","11","38","45","0","11","0","11","13","20","72","50","127","56","131","80","39","43","0","11","0","11","0","11","8","13"
"1500000US360810403003","Block Group 3, Census Tract 403, Queens County, New York","476","100","476","100","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","21","24","22","24","65","59","250","98","118","77","0","11","0","11","0","11","0","11"
"1500000US360810407004","Block Group 4, Census Tract 407, Queens County, New York","441","105","441","105","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","18","28","0","11","0","11","14","23","0","11","0","11","0","11","14","23","58","48","55","36","255","85","27","32","0","11","0","11","0","11","0","11"
"1500000US360810409003","Block Group 3, Census Tract 409, Queens County, New York","325","100","325","100","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","22","37","21","34","0","11","117","64","137","81","0","11","28","34","0","11","0","11","0","11"
"1500000US360810409004","Block Group 4, Census Tract 409, Queens County, New York","109","63","109","63","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","8","14","0","11","0","11","0","11","0","11","54","49","30","36","8","14","9","14","0","11","0","11","0","11","0","11"
"1500000US360811010020","Block Group 0, Census Tract 1010.02, Queens County, New York","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US360811010022","Block Group 2, Census Tract 1010.02, Queens County, New York","1053","160","1043","161","0","11","0","11","0","11","90","66","58","66","0","11","8","14","9","14","9","14","18","19","82","66","29","22","0","11","0","11","0","11","11","17","96","80","220","105","160","78","192","115","26","24","9","14","26","42","0","11","10","15"
"1500000US360810065012","Block Group 2, Census Tract 65.01, Queens County, New York","478","97","457","92","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","6","10","0","11","8","13","6","9","41","28","47","30","245","85","36","28","22","35","46","46","0","11","21","34"
"1500000US360811227015","Block Group 5, Census Tract 1227.01, Queens County, New York","718","158","718","158","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","35","55","72","70","453","123","158","121","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US360811227016","Block Group 6, Census Tract 1227.01, Queens County, New York","365","171","365","171","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","47","55","171","147","120","113","27","42","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US360811227017","Block Group 7, Census Tract 1227.01, Queens County, New York","377","213","301","189","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","16","32","0","11","88","120","197","149","0","11","0","11","0","11","0","11","0","11","0","11","76","82"
"1500000US360811227024","Block Group 4, Census Tract 1227.02, Queens County, New York","84","74","70","71","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","49","80","0","11","0","11","0","11","21","33","0","11","0","11","0","11","0","11","14","22"
"1500000US360811227025","Block Group 5, Census Tract 1227.02, Queens County, New York","255","100","255","100","0","11","18","29","0","11","0","11","0","11","20","31","0","11","0","11","0","11","0","11","50","77","35","59","14","22","0","11","4","17","0","11","0","11","42","60","72","60","0","11","0","11","0","11","0","11","0","11","0","11"
