"GEO_ID","NAME","B25063_001E","B25063_001M","B25063_002E","B25063_002M","B25063_003E","B25063_003M","B25063_004E","B25063_004M","B25063_005E","B25063_005M","B25063_006E","B25063_006M","B25063_007E","B25063_007M","B25063_008E","B25063_008M","B25063_009E","B25063_009M","B25063_010E","B25063_010M","B25063_011E","B25063_011M","B25063_012E","B25063_012M","B25063_013E","B25063_013M","B25063_014E","B25063_014M","B25063_015E","B25063_015M","B25063_016E","B25063_016M","B25063_017E","B25063_017M","B25063_018E","B25063_018M","B25063_019E","B25063_019M","B25063_020E","B25063_020M","B25063_021E","B25063_021M","B25063_022E","B25063_022M","B25063_023E","B25063_023M","B25063_024E","B25063_024M","B25063_025E","B25063_025M","B25063_026E","B25063_026M","B25063_027E","B25063_027M"
"1500000US360810840004","Block Group 4, Census Tract 840, Queens County, New York","61","50","42","46","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","26","42","0","11","0","11","0","11","12","18","0","11","4","8","0","11","0","11","0","11","0","11","19","25"
"1500000US360810840005","Block Group 5, Census Tract 840, Queens County, New York","60","59","60","59","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","20","30","0","11","24","40","16","25","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US360810845001","Block Group 1, Census Tract 845, Queens County, New York","1010","145","983","147","0","11","0","11","0","11","0","11","35","32","26","43","35","42","12","19","14","22","38","30","0","11","12","20","26","44","26","32","96","82","187","109","167","108","125","72","113","85","71","40","0","11","0","11","0","11","0","11","27","42"
"1500000US360810845002","Block Group 2, Census Tract 845, Queens County, New York","605","133","605","133","0","11","0","11","0","11","0","11","14","27","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","27","44","0","11","25","21","100","81","183","92","157","93","53","54","46","49","0","11","0","11","0","11","0","11"
"1500000US360810845003","Block Group 3, Census Tract 845, Queens County, New York","152","86","152","86","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","24","40","0","11","0","11","0","11","24","38","0","11","45","48","12","19","24","39","23","41","0","11","0","11","0","11","0","11"
"1500000US360810846011","Block Group 1, Census Tract 846.01, Queens County, New York","137","61","119","61","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","1","5","0","11","0","11","0","11","0","11","0","11","22","25","0","11","78","50","18","27","0","11","0","11","0","11","18","15"
"1500000US360810846012","Block Group 2, Census Tract 846.01, Queens County, New York","169","64","163","63","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","6","9","0","11","24","31","0","11","48","45","36","36","42","35","7","9","0","11","0","11","0","11","6","10"
"1500000US360810846021","Block Group 1, Census Tract 846.02, Queens County, New York","67","37","63","36","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","8","9","28","23","27","27","0","11","0","11","0","11","4","7"
"1500000US360810849001","Block Group 1, Census Tract 849, Queens County, New York","477","181","461","182","0","11","0","11","0","11","0","11","0","11","13","20","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","63","78","128","95","200","147","57","67","0","11","0","11","0","11","16","28"
"1500000US360810849002","Block Group 2, Census Tract 849, Queens County, New York","591","169","518","148","0","11","0","11","0","11","0","11","0","11","0","11","7","34","0","11","0","11","0","11","0","11","11","18","0","11","0","11","11","19","0","11","40","52","132","95","116","84","161","104","40","48","0","11","0","11","0","11","73","77"
"1500000US360810849003","Block Group 3, Census Tract 849, Queens County, New York","849","175","849","175","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","14","22","0","11","0","11","58","60","192","117","282","136","252","136","51","58","0","11","0","11","0","11","0","11"
"1500000US360810849004","Block Group 4, Census Tract 849, Queens County, New York","150","119","95","126","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","11","19","84","122","0","11","0","11","0","11","0","11","55","63"
"1500000US360810853001","Block Group 1, Census Tract 853, Queens County, New York","370","150","355","149","0","11","0","11","0","11","0","11","34","51","0","11","0","11","0","11","0","11","0","11","0","11","0","11","16","26","0","11","0","11","16","25","12","20","49","64","49","63","179","112","0","11","0","11","0","11","0","11","15","25"
"1500000US360810853002","Block Group 2, Census Tract 853, Queens County, New York","237","98","206","90","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","51","61","29","39","0","11","55","62","71","80","0","11","0","11","0","11","0","11","31","35"
"1500000US360810853003","Block Group 3, Census Tract 853, Queens County, New York","194","91","194","91","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","16","25","0","11","0","11","0","11","0","11","0","11","71","73","0","11","0","11","0","11","43","35","64","75","0","11","0","11","0","11","0","11"
"1500000US360810853004","Block Group 4, Census Tract 853, Queens County, New York","337","131","337","131","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","15","24","0","11","0","11","0","11","41","65","76","86","0","11","0","11","48","45","0","11","112","104","45","71","0","11","0","11","0","11","0","11"
"1500000US360810855001","Block Group 1, Census Tract 855, Queens County, New York","373","123","373","123","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","28","32","145","100","110","109","90","84","0","11","0","11","0","11","0","11","0","11"
"1500000US360810855002","Block Group 2, Census Tract 855, Queens County, New York","768","177","768","177","0","11","0","11","0","11","0","11","0","11","0","11","16","25","0","11","0","11","0","11","13","21","0","11","0","11","0","11","0","11","0","11","195","103","188","111","217","123","126","108","13","20","0","11","0","11","0","11","0","11"
"1500000US360810855003","Block Group 3, Census Tract 855, Queens County, New York","520","140","520","140","0","11","0","11","0","11","0","11","0","11","14","22","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","59","42","157","124","175","108","115","94","0","11","0","11","0","11","0","11","0","11"
"1500000US360810855004","Block Group 4, Census Tract 855, Queens County, New York","581","133","581","133","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","26","29","31","36","0","11","14","22","0","11","0","11","28","33","111","76","147","111","191","104","33","38","0","11","0","11","0","11","0","11"
"1500000US360810857001","Block Group 1, Census Tract 857, Queens County, New York","485","95","457","94","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","7","11","0","11","0","11","8","12","0","11","0","11","7","12","35","37","8","14","121","75","162","79","102","53","7","12","0","11","0","11","0","11","28","37"
"1500000US360810309022","Block Group 2, Census Tract 309.02, Queens County, New York","461","172","446","171","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","14","22","0","11","0","11","0","11","0","11","38","43","67","67","225","134","102","89","0","11","0","11","0","11","15","23"
"1500000US360810309023","Block Group 3, Census Tract 309.02, Queens County, New York","425","144","358","142","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","41","65","0","11","0","11","30","44","49","58","108","75","104","97","0","11","26","29","0","11","0","11","67","56"
"1500000US360810309024","Block Group 4, Census Tract 309.02, Queens County, New York","198","107","184","106","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","13","20","39","62","98","80","34","39","0","11","0","11","0","11","14","24"
"1500000US360810309025","Block Group 5, Census Tract 309.02, Queens County, New York","413","126","413","126","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","14","24","0","11","27","42","123","86","92","74","157","85","0","11","0","11","0","11","0","11","0","11"
"1500000US360810309031","Block Group 1, Census Tract 309.03, Queens County, New York","518","102","518","102","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","20","32","0","11","35","52","0","11","0","11","0","11","8","12","0","11","71","56","115","51","183","81","69","52","17","26","0","11","0","11","0","11"
"1500000US360810309032","Block Group 2, Census Tract 309.03, Queens County, New York","247","78","196","73","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","6","10","17","29","0","11","10","14","126","64","37","42","0","11","0","11","0","11","51","41"
"1500000US360810309033","Block Group 3, Census Tract 309.03, Queens County, New York","247","90","221","92","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","15","24","0","11","0","11","0","11","0","11","10","16","24","28","0","11","27","34","74","51","71","58","0","11","0","11","0","11","0","11","26","31"
"1500000US360810309041","Block Group 1, Census Tract 309.04, Queens County, New York","348","97","348","97","0","11","0","11","0","11","0","11","0","11","10","15","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","9","14","20","32","25","32","36","35","94","53","106","63","48","46","0","11","0","11","0","11","0","11"
"1500000US360810309042","Block Group 2, Census Tract 309.04, Queens County, New York","291","83","265","77","0","11","0","11","0","11","59","21","0","11","8","13","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","17","27","60","46","15","20","96","64","10","15","0","11","0","11","0","11","26","31"
"1500000US360810317001","Block Group 1, Census Tract 317, Queens County, New York","339","147","339","147","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","67","67","202","120","56","72","14","22","0","11","0","11","0","11"
"1500000US360810317002","Block Group 2, Census Tract 317, Queens County, New York","175","110","175","110","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","13","20","0","11","149","106","13","21","0","11","0","11","0","11","0","11"
"1500000US360810317003","Block Group 3, Census Tract 317, Queens County, New York","184","90","184","90","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","67","79","57","76","53","43","7","11","0","11","0","11","0","11","0","11"
"1500000US360810317004","Block Group 4, Census Tract 317, Queens County, New York","391","146","378","148","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","82","109","0","11","0","11","0","11","0","11","0","11","0","11","43","40","0","11","180","106","31","37","42","68","0","11","0","11","13","21"
"1500000US360810320001","Block Group 1, Census Tract 320, Queens County, New York","146","76","146","76","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","66","60","32","32","48","32","0","11","0","11","0","11","0","11","0","11"
"1500000US360810320002","Block Group 2, Census Tract 320, Queens County, New York","11","18","11","18","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","11","18","0","11","0","11","0","11","0","11"
"1500000US360810320003","Block Group 3, Census Tract 320, Queens County, New York","124","83","108","81","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","32","51","0","11","0","11","0","11","0","11","0","11","66","64","10","15","0","11","0","11","0","11","16","19"
"1500000US360810320004","Block Group 4, Census Tract 320, Queens County, New York","139","94","59","69","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","32","51","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","27","45","0","11","0","11","0","11","0","11","80","64"
"1500000US360810327001","Block Group 1, Census Tract 327, Queens County, New York","316","92","316","92","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","16","25","0","11","0","11","11","19","0","11","0","11","0","11","0","11","33","32","140","72","97","67","19","29","0","11","0","11","0","11","0","11"
"1500000US360810327002","Block Group 2, Census Tract 327, Queens County, New York","353","84","353","84","0","11","0","11","0","11","0","11","0","11","0","11","0","11","16","25","10","15","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","94","63","118","66","40","37","61","43","14","17","0","11","0","11","0","11"
"1500000US360810328001","Block Group 1, Census Tract 328, Queens County, New York","151","62","135","59","0","11","0","11","0","11","0","11","0","11","0","11","11","18","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","39","28","11","13","54","39","10","15","10","14","0","11","0","11","16","14"
"1500000US360810328002","Block Group 2, Census Tract 328, Queens County, New York","165","68","165","68","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","59","55","14","16","62","36","25","23","5","8","0","11","0","11","0","11"
"1500000US360810329001","Block Group 1, Census Tract 329, Queens County, New York","113","59","113","59","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","22","35","0","11","21","33","47","41","23","23","0","11","0","11","0","11","0","11"
"1500000US360810329002","Block Group 2, Census Tract 329, Queens County, New York","137","67","137","67","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","39","45","10","15","10","15","44","40","34","35","0","11","0","11","0","11","0","11","0","11"
"1500000US360810329003","Block Group 3, Census Tract 329, Queens County, New York","55","47","55","47","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","19","34","27","32","9","14","0","11","0","11","0","11","0","11"
"1500000US360810330001","Block Group 1, Census Tract 330, Queens County, New York","193","105","193","105","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","31","51","0","11","0","11","0","11","0","11","0","11","0","11","13","19","19","31","0","11","37","49","86","76","7","12","0","11","0","11","0","11","0","11"
"1500000US360810330002","Block Group 2, Census Tract 330, Queens County, New York","110","54","110","54","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","9","14","10","16","0","11","0","11","0","11","0","11","0","11","8","12","0","11","20","23","0","11","43","47","20","28","0","11","0","11","0","11","0","11"
"1500000US360810330003","Block Group 3, Census Tract 330, Queens County, New York","75","53","75","53","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","10","16","65","50","0","11","0","11","0","11","0","11","0","11"
"1500000US360810330004","Block Group 4, Census Tract 330, Queens County, New York","195","91","186","91","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","26","40","28","46","95","69","37","46","0","11","0","11","0","11","9","13"
"1500000US360810330005","Block Group 5, Census Tract 330, Queens County, New York","48","46","39","44","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","20","32","0","11","0","11","0","11","19","31","0","11","0","11","0","11","9","13"
"1500000US360810331000","Block Group 0, Census Tract 331, Queens County, New York","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US360810331001","Block Group 1, Census Tract 331, Queens County, New York","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US360810334011","Block Group 1, Census Tract 334.01, Queens County, New York","123","50","106","47","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","4","7","0","11","4","7","0","11","19","15","33","34","36","28","0","11","10","15","0","11","0","11","17","19"
"1500000US360810334012","Block Group 2, Census Tract 334.01, Queens County, New York","278","58","278","58","7","9","0","11","0","11","0","11","0","11","0","11","0","11","9","14","0","11","0","11","0","11","0","11","12","19","0","11","0","11","5","8","32","25","94","49","47","33","72","35","0","11","0","11","0","11","0","11","0","11"
"1500000US360810334021","Block Group 1, Census Tract 334.02, Queens County, New York","1094","245","1069","252","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","21","33","0","11","87","101","0","11","29","46","47","75","66","75","186","122","499","211","111","112","23","37","0","11","0","11","0","11","0","11","25","41"
"1500000US360810334022","Block Group 2, Census Tract 334.02, Queens County, New York","739","208","739","208","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","22","36","119","138","0","11","54","60","59","97","24","38","412","159","49","55","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US360810334023","Block Group 3, Census Tract 334.02, Queens County, New York","1233","306","1233","306","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","80","102","135","152","51","58","145","149","26","42","48","43","471","238","184","135","93","92","0","11","0","11","0","11","0","11","0","11"
"1500000US360810334024","Block Group 4, Census Tract 334.02, Queens County, New York","1194","230","1194","230","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","26","41","91","76","0","11","94","93","242","163","400","192","320","151","21","37","0","11","0","11","0","11","0","11","0","11"
"1500000US360810334025","Block Group 5, Census Tract 334.02, Queens County, New York","1052","265","999","270","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","41","48","0","11","49","78","243","160","513","245","153","129","0","11","0","11","0","11","0","11","0","11","53","61"
"1500000US360810334026","Block Group 6, Census Tract 334.02, Queens County, New York","132","142","96","130","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","72","120","0","11","0","11","0","11","24","38","0","11","0","11","36","54"
"1500000US360810337001","Block Group 1, Census Tract 337, Queens County, New York","215","93","215","93","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","19","30","0","11","21","33","44","43","77","42","46","49","0","11","8","13","0","11","0","11"
