"GEO_ID","NAME","B25063_001E","B25063_001M","B25063_002E","B25063_002M","B25063_003E","B25063_003M","B25063_004E","B25063_004M","B25063_005E","B25063_005M","B25063_006E","B25063_006M","B25063_007E","B25063_007M","B25063_008E","B25063_008M","B25063_009E","B25063_009M","B25063_010E","B25063_010M","B25063_011E","B25063_011M","B25063_012E","B25063_012M","B25063_013E","B25063_013M","B25063_014E","B25063_014M","B25063_015E","B25063_015M","B25063_016E","B25063_016M","B25063_017E","B25063_017M","B25063_018E","B25063_018M","B25063_019E","B25063_019M","B25063_020E","B25063_020M","B25063_021E","B25063_021M","B25063_022E","B25063_022M","B25063_023E","B25063_023M","B25063_024E","B25063_024M","B25063_025E","B25063_025M","B25063_026E","B25063_026M","B25063_027E","B25063_027M"
"1500000US360610232004","Block Group 4, Census Tract 232, New York County, New York","971","211","887","213","0","11","0","11","0","11","21","33","23","37","0","11","15","23","0","11","19","31","0","11","0","11","0","11","0","11","0","11","204","158","46","45","78","64","119","87","205","121","157","97","0","11","0","11","0","11","0","11","84","80"
"1500000US360610233000","Block Group 0, Census Tract 233, New York County, New York","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US360610233001","Block Group 1, Census Tract 233, New York County, New York","760","136","746","138","0","11","0","11","0","11","0","11","0","11","0","11","18","28","0","11","0","11","15","24","0","11","28","44","0","11","0","11","0","11","41","67","49","48","192","89","191","98","112","67","56","62","44","40","0","11","0","11","14","24"
"1500000US360610233002","Block Group 2, Census Tract 233, New York County, New York","793","156","698","134","0","11","0","11","0","11","0","11","0","11","0","11","60","71","18","29","0","11","0","11","0","11","0","11","0","11","0","11","15","24","0","11","55","53","143","104","142","73","101","61","33","38","53","65","53","44","25","40","95","106"
"1500000US360610233003","Block Group 3, Census Tract 233, New York County, New York","672","154","672","154","0","11","11","23","0","11","0","11","0","11","0","11","34","54","0","11","0","11","37","59","41","43","0","11","18","29","0","11","28","46","57","66","33","53","71","66","84","69","161","96","70","58","27","32","0","11","0","11","0","11"
"1500000US360610234001","Block Group 1, Census Tract 234, New York County, New York","1010","153","1010","153","0","11","0","11","43","62","0","11","0","11","0","11","39","39","40","47","47","53","0","11","0","11","41","48","27","31","55","51","80","73","29","35","64","63","108","76","208","121","215","108","14","22","0","11","0","11","0","11","0","11"
"1500000US360610234002","Block Group 2, Census Tract 234, New York County, New York","1144","159","1058","156","13","20","0","11","0","11","48","40","0","11","24","27","59","64","0","11","5","10","5","11","22","26","27","44","20","33","0","11","49","50","20","34","105","83","174","87","152","87","327","150","0","11","8","12","0","11","0","11","86","77"
"1500000US360610235011","Block Group 1, Census Tract 235.01, New York County, New York","390","123","390","123","0","11","0","11","0","11","0","11","0","11","0","11","23","42","30","46","0","11","0","11","0","11","0","11","32","52","0","11","0","11","52","46","20","30","47","45","0","11","172","112","0","11","0","11","0","11","14","25","0","11"
"1500000US360610235012","Block Group 2, Census Tract 235.01, New York County, New York","801","169","725","152","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","35","56","41","49","18","29","16","26","30","36","112","91","121","103","127","88","167","90","30","29","28","45","0","11","0","11","76","88"
"1500000US360610235013","Block Group 3, Census Tract 235.01, New York County, New York","295","97","269","103","0","11","0","11","18","29","72","83","47","53","0","11","0","11","36","59","0","11","0","11","0","11","0","11","0","11","20","33","35","39","0","11","12","19","18","28","11","17","0","11","0","11","0","11","0","11","0","11","26","44"
"1500000US360610235014","Block Group 4, Census Tract 235.01, New York County, New York","617","148","584","144","0","11","0","11","0","11","40","47","32","42","72","77","0","11","0","11","0","11","36","40","16","27","15","25","34","38","0","11","0","11","33","40","80","80","134","93","14","23","54","91","0","11","15","24","9","13","0","11","33","52"
"1500000US360610235021","Block Group 1, Census Tract 235.02, New York County, New York","817","61","758","70","0","11","0","11","11","19","31","26","18","22","43","39","4","7","12","19","11","17","11","17","24","26","0","11","0","11","18","20","0","11","45","27","60","39","120","59","174","64","117","55","48","34","6","10","0","11","5","8","59","36"
"1500000US360610236000","Block Group 0, Census Tract 236, New York County, New York","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US360610236001","Block Group 1, Census Tract 236, New York County, New York","760","210","696","200","0","11","0","11","14","27","77","102","49","73","37","59","0","11","0","11","47","72","0","11","0","11","0","11","0","11","0","11","82","87","0","11","146","135","58","54","164","140","22","32","0","11","0","11","0","11","0","11","64","104"
"1500000US360610236002","Block Group 2, Census Tract 236, New York County, New York","769","178","769","178","0","11","0","11","40","64","40","66","77","62","0","11","0","11","0","11","0","11","100","91","0","11","114","112","13","21","0","11","19","31","50","82","83","96","135","120","83","66","15","24","0","11","0","11","0","11","0","11","0","11"
"1500000US360610236003","Block Group 3, Census Tract 236, New York County, New York","182","94","182","94","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","70","100","0","11","19","30","0","11","35","42","0","11","0","11","19","30","39","44","0","11","0","11","0","11","0","11","0","11"
"1500000US360610236004","Block Group 4, Census Tract 236, New York County, New York","821","186","800","190","0","11","0","11","0","11","0","11","19","29","0","11","0","11","13","21","0","11","0","11","0","11","40","36","16","27","37","34","110","84","173","109","242","138","150","102","0","11","0","11","0","11","0","11","0","11","0","11","21","34"
"1500000US360610237000","Block Group 0, Census Tract 237, New York County, New York","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US360610237001","Block Group 1, Census Tract 237, New York County, New York","1124","186","1107","187","0","11","0","11","0","11","0","11","16","26","0","11","0","11","37","45","15","24","27","41","43","67","0","11","0","11","0","11","29","47","15","25","121","91","324","143","206","136","158","95","27","43","89","73","0","11","0","11","17","29"
"1500000US360610237002","Block Group 2, Census Tract 237, New York County, New York","773","178","751","172","0","11","0","11","17","27","29","47","17","27","0","11","23","38","8","14","41","45","0","11","0","11","0","11","0","11","0","11","0","11","84","114","37","44","78","72","72","56","109","69","128","81","34","31","59","62","15","30","22","34"
"1500000US360610237003","Block Group 3, Census Tract 237, New York County, New York","632","157","632","157","0","11","0","11","0","11","0","11","30","48","19","31","21","33","0","11","15","24","9","18","18","29","16","25","0","11","0","11","60","57","15","24","59","55","187","118","56","64","91","80","36","49","0","11","0","11","0","11","0","11"
"1500000US360610238010","Block Group 0, Census Tract 238.01, New York County, New York","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US360610238011","Block Group 1, Census Tract 238.01, New York County, New York","3393","356","3348","355","0","16","0","16","40","52","19","33","104","151","0","16","0","16","22","37","0","16","14","25","52","42","0","16","0","16","0","16","0","16","105","136","0","16","43","50","403","195","894","249","478","183","658","260","281","159","235","130","45","74"
"1500000US360610238020","Block Group 0, Census Tract 238.02, New York County, New York","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US360610238021","Block Group 1, Census Tract 238.02, New York County, New York","360","48","360","48","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","8","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","51","39","119","39","100","37","55","35","27","17","0","11"
"1500000US360610238022","Block Group 2, Census Tract 238.02, New York County, New York","260","54","260","54","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","6","11","0","11","0","11","20","16","68","32","86","37","80","52","0","11"
"1500000US360610239001","Block Group 1, Census Tract 239, New York County, New York","372","95","372","95","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","35","33","0","11","0","11","0","11","10","21","0","11","8","13","70","51","20","25","83","58","27","29","87","51","19","21","13","20","0","11","0","11","0","11"
"1500000US360610239002","Block Group 2, Census Tract 239, New York County, New York","645","81","645","81","0","11","0","11","0","11","107","48","0","11","48","35","23","26","0","11","26","33","16","18","0","11","0","11","7","12","10","17","31","32","13","20","0","11","97","66","71","48","141","52","55","35","0","11","0","11","0","11","0","11"
"1500000US360610240000","Block Group 0, Census Tract 240, New York County, New York","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US360610240001","Block Group 1, Census Tract 240, New York County, New York","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US360610241000","Block Group 0, Census Tract 241, New York County, New York","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US360610241001","Block Group 1, Census Tract 241, New York County, New York","446","130","446","130","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","14","17","10","16","62","63","70","62","144","81","54","72","92","65","0","11","0","11","0","11","0","11","0","11"
"1500000US360610086034","Block Group 4, Census Tract 86.03, New York County, New York","137","57","106","49","0","11","0","11","0","11","0","11","0","11","0","11","0","11","11","18","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","18","28","25","29","0","11","25","29","27","30","0","11","31","34"
"1500000US360610087001","Block Group 1, Census Tract 87, New York County, New York","578","261","560","251","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","147","145","0","11","0","11","124","134","18","30","138","135","133","115","18","40"
"1500000US360610087002","Block Group 2, Census Tract 87, New York County, New York","432","168","432","168","0","11","0","11","0","11","77","89","0","11","26","43","0","11","29","47","0","11","29","49","0","11","18","30","25","40","0","11","46","56","0","11","0","11","0","11","60","93","0","11","15","29","0","11","84","128","23","36","0","11"
"1500000US360610087003","Block Group 3, Census Tract 87, New York County, New York","574","207","574","207","0","11","0","11","0","11","0","11","0","11","0","11","0","11","14","29","0","11","0","11","0","11","0","11","0","11","0","11","0","11","23","37","0","11","19","33","0","11","57","92","0","11","136","99","239","181","86","66","0","11"
"1500000US360610087004","Block Group 4, Census Tract 87, New York County, New York","503","206","503","206","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","18","32","0","11","0","11","0","11","19","32","21","35","65","87","208","171","110","124","62","76","0","11","0","11"
"1500000US360610087005","Block Group 5, Census Tract 87, New York County, New York","525","226","525","226","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","29","45","0","11","21","33","0","11","0","11","31","51","15","24","22","36","127","101","180","161","75","120","25","44","0","11","0","11"
"1500000US360610088001","Block Group 1, Census Tract 88, New York County, New York","396","153","396","153","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","26","41","230","135","105","96","0","11","35","40","0","11","0","11"
"1500000US360610088002","Block Group 2, Census Tract 88, New York County, New York","531","196","531","196","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","27","46","0","11","52","59","128","83","0","11","99","85","225","184","0","11"
"1500000US360610088003","Block Group 3, Census Tract 88, New York County, New York","161","93","161","93","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","28","46","22","36","24","40","0","11","0","11","60","69","27","45","0","11"
"1500000US360610088004","Block Group 4, Census Tract 88, New York County, New York","277","202","277","202","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","29","46","21","38","0","11","29","48","0","11","121","154","77","121","0","11"
"1500000US360610088005","Block Group 5, Census Tract 88, New York County, New York","316","160","316","160","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","31","50","27","43","55","62","150","130","0","11","21","36","32","51","0","11"
"1500000US360610088006","Block Group 6, Census Tract 88, New York County, New York","342","134","342","134","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","54","62","0","11","50","58","31","50","81","77","74","71","52","60","0","11","0","11","0","11"
"1500000US360610088007","Block Group 7, Census Tract 88, New York County, New York","286","121","260","122","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","27","43","0","11","12","22","24","40","140","92","57","64","0","11","0","11","0","11","26","40"
"1500000US360610089001","Block Group 1, Census Tract 89, New York County, New York","280","127","262","127","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","14","22","0","11","0","11","0","11","0","11","21","35","0","11","54","54","43","66","65","76","27","31","0","11","0","11","38","43","18","28"
"1500000US360610089002","Block Group 2, Census Tract 89, New York County, New York","354","98","354","98","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","18","30","0","11","0","11","14","23","0","11","0","11","27","31","0","11","35","40","38","42","0","11","32","36","75","52","66","43","49","57","0","11"
"1500000US360610089003","Block Group 3, Census Tract 89, New York County, New York","512","138","512","138","0","11","0","11","0","11","100","59","12","24","14","21","39","42","40","42","0","11","0","11","0","11","35","57","0","11","22","35","0","11","0","11","16","24","14","24","38","42","34","39","38","44","23","30","0","11","87","92","0","11"
"1500000US360610089004","Block Group 4, Census Tract 89, New York County, New York","310","141","281","141","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","7","14","14","24","83","98","0","11","83","79","38","43","56","76","29","33"
"1500000US360610089005","Block Group 5, Census Tract 89, New York County, New York","480","125","430","127","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","19","31","0","11","0","11","13","21","58","48","71","52","0","11","97","67","45","66","35","38","39","32","53","67","50","60"
"1500000US360610090001","Block Group 1, Census Tract 90, New York County, New York","861","202","861","202","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","27","43","0","11","0","11","0","11","0","11","24","40","42","50","245","153","289","119","0","11","129","107","105","110","0","11"
"1500000US360610090002","Block Group 2, Census Tract 90, New York County, New York","556","189","556","189","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","80","96","96","89","112","77","65","62","108","74","95","116","0","11"
"1500000US360610090003","Block Group 3, Census Tract 90, New York County, New York","422","159","422","159","0","11","0","11","27","44","0","11","15","25","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","77","71","58","70","88","109","46","39","111","76","0","11"
"1500000US360610090004","Block Group 4, Census Tract 90, New York County, New York","469","165","469","165","0","11","0","11","0","11","0","11","0","11","0","11","27","43","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","75","69","0","11","0","11","78","60","128","80","14","23","127","139","20","32","0","11"
"1500000US360610090005","Block Group 5, Census Tract 90, New York County, New York","116","79","89","63","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","27","36","0","11","0","11","18","28","44","55","27","45"
"1500000US360610090006","Block Group 6, Census Tract 90, New York County, New York","590","178","590","178","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","26","45","0","11","0","11","0","11","0","11","0","11","0","11","0","11","66","73","110","142","72","78","38","44","222","139","56","90","0","11","0","11"
"1500000US360610091001","Block Group 1, Census Tract 91, New York County, New York","904","263","904","263","0","11","0","11","0","11","17","28","0","11","0","11","27","45","96","112","0","11","70","90","0","11","0","11","0","11","16","27","0","11","0","11","13","25","17","31","67","83","59","68","70","59","229","148","97","62","126","94","0","11"
"1500000US360610091002","Block Group 2, Census Tract 91, New York County, New York","838","209","808","209","0","11","0","11","0","11","0","11","0","11","0","11","0","11","19","31","13","22","15","25","44","56","42","67","0","11","0","11","55","59","98","115","37","55","0","11","22","36","59","43","42","51","64","63","119","132","179","135","30","47"
"1500000US360610091003","Block Group 3, Census Tract 91, New York County, New York","516","193","516","193","50","61","0","11","45","75","77","115","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","13","21","0","11","183","149","0","11","97","71","34","38","17","27","0","11","0","11","0","11"
"1500000US360610091004","Block Group 4, Census Tract 91, New York County, New York","584","211","584","211","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","17","30","0","11","0","11","0","11","0","11","0","11","34","39","0","11","0","11","43","50","0","11","100","107","194","161","168","128","28","44","0","11","0","11"
"1500000US360610092001","Block Group 1, Census Tract 92, New York County, New York","999","105","999","105","0","11","0","11","0","11","0","11","0","11","9","13","0","11","0","11","10","15","11","18","0","11","0","11","0","11","33","22","8","13","65","40","9","13","27","25","38","25","186","62","68","49","176","79","201","72","158","73","0","11"
"1500000US360610093001","Block Group 1, Census Tract 93, New York County, New York","69","64","69","64","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","26","42","0","11","21","34","0","11","0","11","22","35","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US360610093002","Block Group 2, Census Tract 93, New York County, New York","242","108","168","90","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","13","23","0","11","99","70","31","42","25","41","0","11","0","11","74","70"
"1500000US360610093003","Block Group 3, Census Tract 93, New York County, New York","500","173","459","158","0","11","0","11","0","11","26","46","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","19","30","0","11","23","37","0","11","86","84","0","11","166","128","53","65","86","83","41","67"
"1500000US360610093004","Block Group 4, Census Tract 93, New York County, New York","603","229","603","229","0","11","0","11","0","11","0","11","0","11","0","11","0","11","34","59","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","63","85","131","122","160","186","72","61","68","79","75","74","0","11"
"1500000US360610093005","Block Group 5, Census Tract 93, New York County, New York","329","165","329","165","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","63","98","0","11","52","73","91","70","38","61","23","38","62","78","0","11"
"1500000US360610093006","Block Group 6, Census Tract 93, New York County, New York","928","257","928","257","0","11","111","123","0","11","153","137","24","48","25","41","0","11","0","11","0","11","0","11","0","11","172","169","22","36","0","11","28","47","0","11","0","11","43","73","85","100","78","95","0","11","70","106","0","11","117","75","0","11"
"1500000US360610093007","Block Group 7, Census Tract 93, New York County, New York","332","188","332","188","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","46","80","0","11","0","11","97","121","0","11","45","72","26","45","16","43","23","36","79","128","0","11"
"1500000US360610094001","Block Group 1, Census Tract 94, New York County, New York","28","21","28","21","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","4","5","0","11","0","11","0","11","0","11","4","6","3","4","17","18","0","11","0","11"
"1500000US360610095001","Block Group 1, Census Tract 95, New York County, New York","528","104","528","104","0","11","0","11","8","13","0","11","0","11","0","11","0","11","7","14","0","11","0","11","0","11","0","11","0","11","0","11","10","15","0","11","14","16","37","28","0","11","130","62","7","12","14","14","25","22","276","94","0","11"
"1500000US360610095002","Block Group 2, Census Tract 95, New York County, New York","218","77","191","69","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","11","16","0","11","0","11","0","11","0","11","9","13","0","11","28","42","28","42","59","36","33","23","8","13","0","11","15","15","27","44"
"1500000US360610096001","Block Group 1, Census Tract 96, New York County, New York","77","29","77","29","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","5","7","12","14","29","21","4","6","12","12","15","15","0","11"
