"GEO_ID","NAME","B25070_001E","B25070_001M","B25070_002E","B25070_002M","B25070_003E","B25070_003M","B25070_004E","B25070_004M","B25070_005E","B25070_005M","B25070_006E","B25070_006M","B25070_007E","B25070_007M","B25070_008E","B25070_008M","B25070_009E","B25070_009M","B25070_010E","B25070_010M","B25070_011E","B25070_011M"
"1500000US360610238021","Block Group 1, Census Tract 238.02, New York County, New York","348","42","22","17","40","22","34","20","34","19","38","22","46","38","29","28","25","19","47","27","33","32"
"1500000US360610238022","Block Group 2, Census Tract 238.02, New York County, New York","239","40","5","8","26","20","53","29","30","26","25","18","23","23","6","7","12","14","47","28","12","9"
"1500000US360610317030","Block Group 0, Census Tract 317.03, New York County, New York","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US360610317031","Block Group 1, Census Tract 317.03, New York County, New York","330","107","91","58","53","60","52","57","40","48","0","11","0","11","50","56","0","11","44","71","0","11"
"1500000US360610317032","Block Group 2, Census Tract 317.03, New York County, New York","1861","183","477","140","312","117","329","125","153","99","169","105","52","63","59","64","47","52","243","92","20","32"
"1500000US360610317040","Block Group 0, Census Tract 317.04, New York County, New York","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US360610317043","Block Group 3, Census Tract 317.04, New York County, New York","582","181","178","135","104","112","58","47","115","74","16","25","17","26","0","11","0","11","57","55","37","42"
"1500000US360610317044","Block Group 4, Census Tract 317.04, New York County, New York","900","225","34","41","105","70","118","100","268","164","74","89","65","80","36","43","70","64","130","96","0","11"
"1500000US360610317041","Block Group 1, Census Tract 317.04, New York County, New York","1524","180","32","38","102","75","307","142","221","112","141","87","211","111","66","81","84","63","345","128","15","24"
"1500000US360610317042","Block Group 2, Census Tract 317.04, New York County, New York","424","154","51","56","59","52","16","26","26","29","131","95","0","11","31","36","53","84","41","41","16","26"
"1500000US360610044000","Block Group 0, Census Tract 44, New York County, New York","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US360610044001","Block Group 1, Census Tract 44, New York County, New York","1380","347","0","11","323","215","158","149","277","309","29","52","73","92","59","74","123","127","338","228","0","11"
"1500000US360610044002","Block Group 2, Census Tract 44, New York County, New York","361","154","0","11","45","74","25","43","0","11","26","45","25","43","33","58","46","79","161","152","0","11"
"1500000US360610044003","Block Group 3, Census Tract 44, New York County, New York","1246","273","41","66","162","161","162","142","247","178","85","103","70","106","33","54","230","143","127","123","89","120"
"1500000US360610044004","Block Group 4, Census Tract 44, New York County, New York","430","218","0","11","66","86","31","50","44","73","0","11","0","11","131","210","22","38","61","78","75","122"
"1500000US360610044006","Block Group 6, Census Tract 44, New York County, New York","527","282","0","11","124","101","26","61","40","67","25","40","0","11","0","11","158","253","154","131","0","11"
"1500000US360610044007","Block Group 7, Census Tract 44, New York County, New York","1608","404","167","222","340","279","284","210","73","86","106","110","237","247","0","11","101","95","300","214","0","11"
"1500000US360610044008","Block Group 8, Census Tract 44, New York County, New York","1035","275","0","11","0","11","216","162","136","211","71","80","107","120","188","161","34","54","205","177","78","128"
"1500000US360610169005","Block Group 5, Census Tract 169, New York County, New York","243","199","0","11","0","11","67","118","43","82","83","130","50","42","0","11","0","11","0","11","0","11"
"1500000US360610169006","Block Group 6, Census Tract 169, New York County, New York","273","130","21","36","43","48","23","38","79","82","33","65","12","20","20","36","20","32","0","11","22","35"
"1500000US360610171000","Block Group 0, Census Tract 171, New York County, New York","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US360610181003","Block Group 3, Census Tract 181, New York County, New York","723","213","280","196","78","86","82","99","79","77","22","36","0","11","0","11","0","11","158","105","24","45"
"1500000US360610241000","Block Group 0, Census Tract 241, New York County, New York","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US360610241004","Block Group 4, Census Tract 241, New York County, New York","581","159","17","33","33","40","121","102","79","90","95","72","20","36","15","24","38","46","102","91","61","80"
"1500000US360610087004","Block Group 4, Census Tract 87, New York County, New York","427","150","81","75","25","34","36","57","0","11","51","59","95","123","31","52","17","28","91","75","0","11"
"1500000US360610241005","Block Group 5, Census Tract 241, New York County, New York","376","119","0","11","12","20","0","11","43","67","50","63","53","50","94","85","12","18","96","85","16","26"
"1500000US360610230005","Block Group 5, Census Tract 230, New York County, New York","523","143","48","39","74","81","62","78","55","66","52","62","57","45","31","46","55","68","89","76","0","11"
"1500000US360610224004","Block Group 4, Census Tract 224, New York County, New York","822","169","154","104","95","98","98","75","83","70","104","74","41","46","22","39","24","38","180","108","21","33"
"1500000US360610087005","Block Group 5, Census Tract 87, New York County, New York","501","218","116","139","59","56","17","26","24","35","25","40","55","60","147","166","0","11","58","66","0","11"
"1500000US360610237000","Block Group 0, Census Tract 237, New York County, New York","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US360610245007","Block Group 7, Census Tract 245, New York County, New York","467","182","53","51","0","11","47","78","65","90","54","88","25","40","0","11","0","11","164","133","59","95"
"1500000US360610173005","Block Group 5, Census Tract 173, New York County, New York","396","190","118","153","0","11","0","11","54","61","58","61","0","11","0","11","24","38","142","134","0","11"
"1500000US360610173006","Block Group 6, Census Tract 173, New York County, New York","644","207","129","162","23","36","58","68","65","73","149","99","0","11","0","11","0","11","42","51","178","143"
"1500000US360610173007","Block Group 7, Census Tract 173, New York County, New York","353","175","52","61","74","87","0","11","158","161","0","11","23","38","0","11","46","54","0","11","0","11"
"1500000US360610015020","Block Group 0, Census Tract 15.02, New York County, New York","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US360610015023","Block Group 3, Census Tract 15.02, New York County, New York","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US360610066005","Block Group 5, Census Tract 66, New York County, New York","519","275","0","11","0","11","54","88","0","11","32","56","186","202","0","11","169","230","78","79","0","11"
"1500000US360610066006","Block Group 6, Census Tract 66, New York County, New York","26","48","0","11","26","48","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US360610066007","Block Group 7, Census Tract 66, New York County, New York","389","303","38","62","0","11","0","11","0","11","60","100","0","11","0","11","66","109","225","303","0","11"
"1500000US360610066008","Block Group 8, Census Tract 66, New York County, New York","668","267","45","72","0","11","0","11","50","82","137","129","204","244","0","11","100","116","132","165","0","11"
"1500000US360610066009","Block Group 9, Census Tract 66, New York County, New York","937","410","203","212","46","76","63","73","324","346","50","83","93","110","0","11","47","79","111","181","0","11"
"1500000US360610285004","Block Group 4, Census Tract 285, New York County, New York","736","179","47","48","58","59","55","53","238","149","14","22","45","43","0","11","59","49","198","157","22","26"
"1500000US360610175007","Block Group 7, Census Tract 175, New York County, New York","349","125","24","40","22","36","24","41","54","43","51","60","0","11","0","11","47","43","102","93","25","39"
"1500000US360610170005","Block Group 5, Census Tract 170, New York County, New York","368","116","0","11","0","11","13","21","42","44","71","69","52","84","44","51","31","46","115","77","0","11"
"1500000US360610175000","Block Group 0, Census Tract 175, New York County, New York","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US360610219000","Block Group 0, Census Tract 219, New York County, New York","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US360610170004","Block Group 4, Census Tract 170, New York County, New York","977","178","44","51","123","66","77","69","186","110","132","79","138","102","28","39","16","26","217","118","16","25"
"1500000US360610151000","Block Group 0, Census Tract 151, New York County, New York","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US360610151003","Block Group 3, Census Tract 151, New York County, New York","193","154","0","11","0","11","19","32","87","124","0","11","31","51","0","11","0","11","56","90","0","11"
"1500000US360610151004","Block Group 4, Census Tract 151, New York County, New York","1988","374","329","204","243","154","299","155","292","180","138","96","23","37","31","53","111","123","497","242","25","29"
"1500000US360610172001","Block Group 1, Census Tract 172, New York County, New York","494","156","0","11","0","11","18","29","99","91","77","66","46","45","21","32","82","108","108","88","43","49"
"1500000US360610172002","Block Group 2, Census Tract 172, New York County, New York","489","130","16","27","116","89","95","89","7","12","0","11","34","46","117","94","38","62","28","46","38","46"
"1500000US360610172003","Block Group 3, Census Tract 172, New York County, New York","369","155","0","11","76","108","31","38","65","77","0","11","80","70","38","68","0","11","79","75","0","11"
"1500000US360610229000","Block Group 0, Census Tract 229, New York County, New York","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US360610152005","Block Group 5, Census Tract 152, New York County, New York","272","106","0","11","48","38","79","83","35","39","32","39","34","37","0","11","0","11","44","51","0","11"
"1500000US360610152006","Block Group 6, Census Tract 152, New York County, New York","215","80","13","20","12","20","55","42","16","25","48","43","0","11","31","36","0","11","40","47","0","11"
"1500000US360610229005","Block Group 5, Census Tract 229, New York County, New York","699","155","100","85","12","19","61","54","18","29","128","87","120","84","50","63","26","31","130","87","54","67"
"1500000US360610172004","Block Group 4, Census Tract 172, New York County, New York","506","138","56","77","0","11","48","65","11","20","71","72","9","14","79","87","40","61","139","89","53","52"
"1500000US360610172005","Block Group 5, Census Tract 172, New York County, New York","290","134","32","48","0","11","111","115","67","31","0","11","0","11","0","11","24","34","56","55","0","11"
"1500000US360610215001","Block Group 1, Census Tract 215, New York County, New York","399","81","9","14","61","42","37","39","59","40","58","39","54","51","11","17","9","15","62","47","39","35"
"1500000US360610215002","Block Group 2, Census Tract 215, New York County, New York","1202","91","119","77","22","37","102","60","98","65","107","62","192","91","98","73","204","92","224","91","36","38"
"1500000US360610257001","Block Group 1, Census Tract 257, New York County, New York","177","63","18","29","9","13","9","16","9","13","17","29","9","15","11","17","0","11","95","53","0","11"
"1500000US360610257002","Block Group 2, Census Tract 257, New York County, New York","370","93","23","22","11","17","75","51","26","34","51","36","34","40","58","57","0","11","58","36","34","37"
"1500000US360610257003","Block Group 3, Census Tract 257, New York County, New York","702","105","32","36","80","41","168","77","75","52","113","63","101","67","35","34","22","25","76","54","0","11"
"1500000US360610037000","Block Group 0, Census Tract 37, New York County, New York","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US360610242003","Block Group 3, Census Tract 242, New York County, New York","414","86","11","17","0","11","76","55","42","39","106","59","50","38","9","14","0","11","105","60","15","23"
"1500000US360610037001","Block Group 1, Census Tract 37, New York County, New York","228","70","44","33","34","31","21","22","49","42","13","21","33","52","13","21","0","11","10","15","11","18"
"1500000US360610037002","Block Group 2, Census Tract 37, New York County, New York","301","96","19","21","103","77","8","13","21","22","20","22","27","42","39","30","21","23","35","27","8","13"
"1500000US360610037003","Block Group 3, Census Tract 37, New York County, New York","315","73","12","19","41","42","0","11","120","66","15","22","0","11","13","20","31","28","50","52","33","37"
"1500000US360610048006","Block Group 6, Census Tract 48, New York County, New York","446","144","40","64","48","55","91","62","8","12","121","79","48","48","52","84","17","29","21","27","0","11"
"1500000US360610048007","Block Group 7, Census Tract 48, New York County, New York","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US360610028004","Block Group 4, Census Tract 28, New York County, New York","1204","172","59","55","51","50","209","127","225","120","82","75","120","82","176","127","40","61","220","105","22","36"
"1500000US360610291005","Block Group 5, Census Tract 291, New York County, New York","534","183","29","32","36","42","73","76","116","110","55","65","0","11","14","21","90","96","121","99","0","11"
"1500000US360610291006","Block Group 6, Census Tract 291, New York County, New York","708","174","0","11","66","85","57","65","70","76","160","120","43","48","0","11","15","29","297","141","0","11"
"1500000US360610291007","Block Group 7, Census Tract 291, New York County, New York","428","132","0","11","44","54","53","81","73","63","57","44","13","20","0","11","0","11","188","103","0","11"
"1500000US360610242000","Block Group 0, Census Tract 242, New York County, New York","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US360610242001","Block Group 1, Census Tract 242, New York County, New York","724","91","73","54","94","61","60","46","89","64","72","56","135","67","0","11","20","33","181","76","0","11"
"1500000US360610242002","Block Group 2, Census Tract 242, New York County, New York","588","90","9","14","75","57","38","38","100","55","69","58","66","46","43","39","7","12","149","71","32","38"
"1500000US360610259001","Block Group 1, Census Tract 259, New York County, New York","651","117","61","56","0","11","59","41","88","65","87","44","9","14","48","41","52","37","236","91","11","18"
"1500000US360610259002","Block Group 2, Census Tract 259, New York County, New York","383","85","27","34","0","11","34","37","27","23","26","26","45","35","55","52","18","20","151","77","0","11"
"1500000US360610299002","Block Group 2, Census Tract 299, New York County, New York","468","93","0","11","69","59","8","13","18","22","27","40","58","44","18","21","54","49","216","81","0","11"
"1500000US360610299000","Block Group 0, Census Tract 299, New York County, New York","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US360610299001","Block Group 1, Census Tract 299, New York County, New York","1053","102","45","31","99","71","81","56","146","62","143","85","194","91","94","71","66","52","153","78","32","27"
"1500000US360610086010","Block Group 0, Census Tract 86.01, New York County, New York","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US360610086011","Block Group 1, Census Tract 86.01, New York County, New York","402","100","29","26","6","13","109","66","52","49","32","36","63","54","14","16","19","24","34","26","44","49"
"1500000US360610086012","Block Group 2, Census Tract 86.01, New York County, New York","564","106","63","50","48","43","100","63","58","37","33","40","38","30","23","21","86","55","115","65","0","11"
"1500000US360610086033","Block Group 3, Census Tract 86.03, New York County, New York","79","57","0","11","0","11","0","11","14","23","0","11","0","11","17","27","11","19","37","41","0","11"
"1500000US360610086030","Block Group 0, Census Tract 86.03, New York County, New York","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US360610086031","Block Group 1, Census Tract 86.03, New York County, New York","348","103","107","87","52","49","9","15","15","24","32","37","0","11","16","25","14","22","103","68","0","11"
"1500000US360610118007","Block Group 7, Census Tract 118, New York County, New York","502","205","157","97","0","11","29","44","0","11","28","45","24","41","0","11","0","11","239","171","25","45"
"1500000US360610118008","Block Group 8, Census Tract 118, New York County, New York","195","102","0","11","53","66","0","11","0","11","21","42","0","11","0","11","31","69","66","68","24","39"
"1500000US360610211006","Block Group 6, Census Tract 211, New York County, New York","139","154","0","11","0","11","0","11","0","11","0","11","0","11","99","151","0","11","40","49","0","11"
"1500000US360610211000","Block Group 0, Census Tract 211, New York County, New York","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US360610211005","Block Group 5, Census Tract 211, New York County, New York","428","213","135","163","28","47","12","30","0","11","79","79","60","69","0","11","0","11","114","122","0","11"
"1500000US360610211007","Block Group 7, Census Tract 211, New York County, New York","284","129","139","92","0","11","0","11","0","11","0","11","0","11","0","11","34","39","42","51","69","99"
"1500000US360610054003","Block Group 3, Census Tract 54, New York County, New York","550","137","90","75","85","56","54","37","20","30","73","44","50","79","20","33","83","85","54","46","21","25"
"1500000US360610135000","Block Group 0, Census Tract 135, New York County, New York","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US360610279006","Block Group 6, Census Tract 279, New York County, New York","601","129","14","22","43","42","17","27","50","48","16","26","57","61","17","27","70","70","276","112","41","67"
"1500000US360610279007","Block Group 7, Census Tract 279, New York County, New York","390","110","0","11","9","16","127","105","21","24","67","60","0","11","7","12","41","48","118","92","0","11"
"1500000US360610129000","Block Group 0, Census Tract 129, New York County, New York","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US360610144012","Block Group 2, Census Tract 144.01, New York County, New York","349","94","46","36","0","11","69","50","0","11","12","18","0","11","34","39","65","62","123","78","0","11"
"1500000US360610144013","Block Group 3, Census Tract 144.01, New York County, New York","620","110","89","66","120","96","37","42","158","115","76","42","5","8","16","26","55","52","51","49","13","22"
"1500000US360610144014","Block Group 4, Census Tract 144.01, New York County, New York","390","110","43","44","0","11","12","19","23","28","55","67","27","32","86","95","36","41","82","56","26","30"
"1500000US360610099000","Block Group 0, Census Tract 99, New York County, New York","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US360610146012","Block Group 2, Census Tract 146.01, New York County, New York","517","138","25","35","116","76","51","48","11","19","82","88","24","39","114","109","14","22","59","41","21","23"
"1500000US360610146013","Block Group 3, Census Tract 146.01, New York County, New York","572","135","55","86","49","41","119","105","73","64","82","60","53","41","15","25","16","26","110","71","0","11"
"1500000US360610261006","Block Group 6, Census Tract 261, New York County, New York","283","116","0","11","15","23","27","29","17","29","55","65","0","11","18","31","21","33","86","75","44","70"
"1500000US360610261007","Block Group 7, Census Tract 261, New York County, New York","544","148","49","78","56","55","63","62","58","55","69","71","12","18","37","32","18","29","182","123","0","11"
"1500000US360610233000","Block Group 0, Census Tract 233, New York County, New York","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US360610223020","Block Group 0, Census Tract 223.02, New York County, New York","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US360610236000","Block Group 0, Census Tract 236, New York County, New York","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US360610039000","Block Group 0, Census Tract 39, New York County, New York","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US360610015010","Block Group 0, Census Tract 15.01, New York County, New York","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US360610015013","Block Group 3, Census Tract 15.01, New York County, New York","531","146","0","11","21","34","44","48","98","76","69","39","181","152","19","30","0","11","78","63","21","33"
"1500000US360610022014","Block Group 4, Census Tract 22.01, New York County, New York","889","168","51","58","18","31","152","115","137","92","105","73","78","55","18","33","112","89","132","76","86","113"
"1500000US360610148025","Block Group 5, Census Tract 148.02, New York County, New York","46","43","30","35","0","11","16","25","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US360610020000","Block Group 0, Census Tract 20, New York County, New York","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US360610020002","Block Group 2, Census Tract 20, New York County, New York","655","102","19","24","64","61","60","46","63","47","72","53","100","63","72","37","58","56","123","80","24","37"
"1500000US360610020003","Block Group 3, Census Tract 20, New York County, New York","339","80","8","15","41","51","36","31","50","34","44","36","45","45","24","37","7","12","84","61","0","11"
"1500000US360610010010","Block Group 0, Census Tract 10.01, New York County, New York","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US360610081005","Block Group 5, Census Tract 81, New York County, New York","914","191","108","84","158","106","42","49","45","53","96","78","21","35","24","38","14","24","354","189","52","59"
"1500000US360610081006","Block Group 6, Census Tract 81, New York County, New York","374","148","25","39","62","47","23","40","138","117","0","11","40","61","0","11","22","38","64","79","0","11"
"1500000US360610247005","Block Group 5, Census Tract 247, New York County, New York","646","138","17","28","51","34","29","38","50","78","103","65","163","101","0","11","0","11","233","110","0","11"
"1500000US360610247000","Block Group 0, Census Tract 247, New York County, New York","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US360610247004","Block Group 4, Census Tract 247, New York County, New York","436","161","59","58","19","32","58","85","0","11","16","28","25","40","45","54","0","11","214","119","0","11"
"1500000US360610163000","Block Group 0, Census Tract 163, New York County, New York","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US360610155000","Block Group 0, Census Tract 155, New York County, New York","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US360610155002","Block Group 2, Census Tract 155, New York County, New York","663","270","0","11","191","181","50","83","50","59","163","148","92","104","24","38","0","11","93","125","0","11"
"1500000US360610155003","Block Group 3, Census Tract 155, New York County, New York","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US360610015011","Block Group 1, Census Tract 15.01, New York County, New York","1085","200","310","135","75","55","160","94","255","147","65","52","17","25","16","26","53","49","119","83","15","24"
"1500000US360610015012","Block Group 2, Census Tract 15.01, New York County, New York","524","206","29","46","27","32","32","38","68","57","15","25","76","57","116","123","60","97","67","64","34","44"
"1500000US360610043001","Block Group 1, Census Tract 43, New York County, New York","872","180","49","53","158","119","142","97","117","95","117","94","0","11","0","11","84","72","84","42","121","104"
"1500000US360610043003","Block Group 3, Census Tract 43, New York County, New York","627","148","73","73","66","55","29","37","19","31","44","43","62","44","63","98","24","28","195","111","52","60"
"1500000US360610043002","Block Group 2, Census Tract 43, New York County, New York","475","121","102","61","35","41","32","40","0","11","18","30","40","31","41","50","33","49","161","95","13","20"
"1500000US360610049003","Block Group 3, Census Tract 49, New York County, New York","726","153","0","11","40","47","66","69","177","108","37","45","198","127","42","42","34","33","132","78","0","11"
"1500000US360610049001","Block Group 1, Census Tract 49, New York County, New York","307","117","95","90","16","25","0","11","65","52","9","16","29","34","21","28","15","23","57","47","0","11"
"1500000US360610082001","Block Group 1, Census Tract 82, New York County, New York","369","144","37","44","89","102","78","84","18","31","92","88","0","11","0","11","0","11","38","43","17","27"
"1500000US360610068001","Block Group 1, Census Tract 68, New York County, New York","284","147","0","11","26","41","23","38","85","79","0","11","101","122","0","11","25","41","24","41","0","11"
"1500000US360610068003","Block Group 3, Census Tract 68, New York County, New York","193","108","0","11","54","79","21","36","17","29","15","25","0","11","28","44","0","11","28","45","30","48"
"1500000US360610068002","Block Group 2, Census Tract 68, New York County, New York","370","141","41","49","48","57","0","11","59","59","26","46","37","62","0","11","15","23","131","108","13","23"
"1500000US360610082002","Block Group 2, Census Tract 82, New York County, New York","462","145","0","11","35","41","32","41","67","78","55","72","0","11","0","11","30","36","176","130","67","77"
"1500000US360610084002","Block Group 2, Census Tract 84, New York County, New York","754","108","50","50","68","48","96","49","19","30","83","71","15","22","97","57","57","33","257","107","12","14"
"1500000US360610084001","Block Group 1, Census Tract 84, New York County, New York","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US360610089003","Block Group 3, Census Tract 89, New York County, New York","534","128","58","59","31","35","70","65","28","31","123","90","73","50","0","11","0","11","132","86","19","31"
"1500000US360610089002","Block Group 2, Census Tract 89, New York County, New York","317","91","16","26","31","35","60","42","137","74","14","23","0","11","0","11","15","23","44","38","0","11"
"1500000US360610089004","Block Group 4, Census Tract 89, New York County, New York","283","140","0","11","54","46","46","57","49","77","0","11","45","71","47","73","0","11","0","11","42","38"
"1500000US360610089001","Block Group 1, Census Tract 89, New York County, New York","238","105","15","24","55","69","15","23","16","25","45","71","15","24","12","20","0","11","50","49","15","22"
"1500000US360610099001","Block Group 1, Census Tract 99, New York County, New York","3091","197","322","133","302","129","351","122","468","127","302","96","199","89","143","80","324","123","620","195","60","43"
"1500000US360610006002","Block Group 2, Census Tract 6, New York County, New York","907","244","0","11","0","11","140","150","28","47","271","182","204","121","114","122","22","36","40","46","88","103"
"1500000US360610006004","Block Group 4, Census Tract 6, New York County, New York","412","180","0","11","0","11","23","38","0","11","19","30","172","149","0","11","37","59","161","129","0","11"
"1500000US360610006001","Block Group 1, Census Tract 6, New York County, New York","620","214","73","111","72","68","0","11","78","124","34","60","25","39","0","11","127","139","211","156","0","11"
"1500000US360610006003","Block Group 3, Census Tract 6, New York County, New York","235","124","0","11","0","11","0","11","0","11","0","11","32","63","0","11","26","46","177","121","0","11"
"1500000US360610008003","Block Group 3, Census Tract 8, New York County, New York","532","131","12","19","11","17","116","106","96","58","12","19","14","23","32","49","6","12","233","110","0","11"
"1500000US360610008002","Block Group 2, Census Tract 8, New York County, New York","480","129","20","24","54","66","11","19","46","46","38","36","0","11","40","48","104","87","167","105","0","11"
"1500000US360610008001","Block Group 1, Census Tract 8, New York County, New York","462","159","30","36","0","11","56","62","59","59","13","22","0","11","25","38","75","82","204","140","0","11"
"1500000US360610024001","Block Group 1, Census Tract 24, New York County, New York","1166","129","28","28","111","86","50","49","95","91","181","97","175","101","49","48","178","107","226","121","73","72"
"1500000US360610029002","Block Group 2, Census Tract 29, New York County, New York","677","140","84","77","46","34","49","60","48","56","22","27","0","11","48","60","123","103","242","131","15","24"
"1500000US360610024002","Block Group 2, Census Tract 24, New York County, New York","695","128","41","50","17","27","55","69","111","98","56","50","96","80","145","105","83","51","60","52","31","37"
"1500000US360610025001","Block Group 1, Census Tract 25, New York County, New York","1361","154","53","62","51","33","52","49","200","106","299","112","252","100","94","71","120","55","196","98","44","45"
"1500000US360610029001","Block Group 1, Census Tract 29, New York County, New York","416","121","33","36","48","45","70","59","49","62","0","11","87","86","16","26","0","11","113","72","0","11"
"1500000US360610106013","Block Group 3, Census Tract 106.01, New York County, New York","220","104","22","35","0","11","22","41","18","28","23","26","0","11","0","11","28","47","85","84","22","36"
"1500000US360610113001","Block Group 1, Census Tract 113, New York County, New York","33","14","4","6","0","11","11","10","3","5","8","8","0","11","0","11","4","6","3","4","0","11"
"1500000US360610121002","Block Group 2, Census Tract 121, New York County, New York","1602","258","233","143","48","56","219","141","356","180","266","145","179","120","26","41","44","55","231","110","0","11"
"1500000US360610121003","Block Group 3, Census Tract 121, New York County, New York","490","251","0","11","0","11","93","93","184","172","0","11","0","11","46","74","0","11","167","187","0","11"
"1500000US360610121004","Block Group 4, Census Tract 121, New York County, New York","623","206","19","30","19","31","131","116","62","65","27","44","38","62","119","105","26","42","146","153","36","59"
"1500000US360610121001","Block Group 1, Census Tract 121, New York County, New York","608","226","51","55","44","48","85","107","26","45","54","56","119","156","65","68","51","65","113","97","0","11"
"1500000US360610122002","Block Group 2, Census Tract 122, New York County, New York","145","71","0","11","0","11","0","11","23","37","30","43","25","29","26","29","0","11","15","24","26","29"
"1500000US360610122004","Block Group 4, Census Tract 122, New York County, New York","112","76","0","11","13","21","14","21","13","21","0","11","0","11","0","11","0","11","72","71","0","11"
"1500000US360610122001","Block Group 1, Census Tract 122, New York County, New York","152","100","54","71","0","11","0","11","43","71","28","25","0","11","0","11","0","11","27","32","0","11"
"1500000US360610122003","Block Group 3, Census Tract 122, New York County, New York","104","81","0","11","15","24","0","11","14","21","41","66","0","11","0","11","0","11","34","39","0","11"
"1500000US360610126002","Block Group 2, Census Tract 126, New York County, New York","277","189","42","72","0","11","93","150","0","11","83","98","0","11","0","11","0","11","59","111","0","11"
"1500000US360610126003","Block Group 3, Census Tract 126, New York County, New York","717","256","269","229","56","96","85","94","0","11","74","85","67","110","0","11","0","11","166","129","0","11"
"1500000US360610126001","Block Group 1, Census Tract 126, New York County, New York","1172","353","44","75","136","150","278","203","159","135","0","11","277","219","35","59","130","172","78","99","35","57"
"1500000US360610126004","Block Group 4, Census Tract 126, New York County, New York","762","300","230","193","159","146","163","188","0","11","0","11","43","68","113","180","0","11","0","11","54","89"
"1500000US360610129002","Block Group 2, Census Tract 129, New York County, New York","1999","342","217","137","182","130","333","159","173","116","220","144","109","70","51","54","109","86","456","233","149","134"
"1500000US360610129001","Block Group 1, Census Tract 129, New York County, New York","1079","196","87","65","38","40","133","117","140","104","111","84","100","92","96","76","103","95","271","105","0","11"
"1500000US360610137001","Block Group 1, Census Tract 137, New York County, New York","276","104","32","53","21","35","47","52","0","11","16","26","46","56","0","11","26","41","88","74","0","11"
"1500000US360610137004","Block Group 4, Census Tract 137, New York County, New York","454","150","60","66","31","51","91","113","0","11","73","101","0","11","0","11","140","110","59","72","0","11"
